rcid,year,n_postings
24499239,2023,2
24499239,2025,2
24499379,2025,4
24499525,2022,21
24499525,2023,87
24499525,2024,70
24499525,2025,1
24500405,2025,1
24502906,2022,2
24503087,2025,1
24503559,2024,3
24509203,2024,2
24511904,2021,2
24511904,2022,3
24511904,2024,2
24511904,2025,2
24513934,2023,4
24516642,2024,2
24516872,2022,2
24518740,2023,4
24518740,2024,1
24518742,2023,4
24518742,2024,3
24519100,2024,1
24519100,2025,7
24519100,2026,2
24520376,2023,3
24520376,2024,4
24520376,2025,2
24522581,2024,1
24522581,2025,1
24526103,2021,2
24529717,2022,1
24529717,2023,3
24529717,2024,10
24529717,2025,15
24529717,2026,1
24529728,2025,3
24530676,2022,1
24530676,2023,1
24530676,2025,2
24538143,2021,2
24538221,2021,1
24538942,2021,1
24538942,2026,1
24539901,2024,1
24543125,2024,1
24543125,2025,8
24545903,2024,1
24545903,2025,2
24546136,2023,2
24547918,2022,7
24547918,2023,2
24550977,2022,3
24550977,2023,8
24550977,2024,2
24550977,2025,6
24550977,2026,5
24554546,2024,1
24554546,2025,1
24555155,2023,5
24555155,2024,4
24555733,2023,3
24555902,2022,1
24555902,2025,1
24557097,2025,1
24558993,2023,2
24559186,2025,2
24560786,2023,1
24562515,2024,1
24562515,2025,6
24562546,2023,1
24565251,2023,8
24565251,2024,1
24565591,2022,1
24565591,2023,4
24568789,2022,1
24569548,2024,1
24571911,2025,3
24573120,2022,1
24576342,2024,2
24577935,2023,2
24580803,2022,2
24580803,2023,6
24580803,2024,6
24580803,2025,7
24581239,2023,1
24582156,2022,3
24582156,2023,3
24584750,2024,1
24586170,2023,4
24587147,2024,6
24587342,2023,2
24587342,2024,1
24587460,2023,1
24588405,2025,18
24593175,2021,6
24593175,2022,5
24593175,2023,6
24593175,2024,5
24593175,2026,1
24595922,2020,1
24595922,2021,23
24595922,2022,23
24595922,2023,9
24596109,2023,1
24596109,2024,4
24596109,2025,2
24596109,2026,1
24597769,2021,1
24598101,2024,3
24598101,2025,2
24598246,2023,1
24601751,2023,1
24602654,2022,2
24615560,2020,1
24615563,2020,2
24615563,2021,1
24616678,2024,1
24619541,2023,26
24619541,2024,20
24619541,2025,18
24619541,2026,1
24619600,2023,3
24619600,2024,17
24619600,2025,5
24620592,2023,1
24627507,2022,1
24627507,2023,1
24627539,2022,1
24627539,2023,1
24627539,2024,1
24627573,2024,1
24627573,2025,2
24627573,2026,2
24628145,2022,6
24628145,2023,6
24629681,2024,1
24629681,2025,1
24631368,2022,1
24631368,2023,2
24631368,2024,1
24631368,2025,3
24632460,2025,1
24634690,2023,2
24642881,2022,4
24642881,2023,14
24642881,2024,9
24642881,2025,4
24644523,2022,1
24644523,2023,1
24644523,2024,5
24652436,2022,1
24652436,2024,3
24652436,2025,2
24657559,2025,1
24659067,2023,2
24659067,2024,5
24664174,2023,10
24664174,2024,30
24664174,2025,51
24664174,2026,22
24666286,2022,5
24666286,2023,6
24666286,2024,8
24666286,2025,4
24666286,2026,1
24669875,2024,1
24669875,2025,1
24670827,2023,1
24670827,2025,4
24672295,2023,1
24673419,2022,3
24673419,2023,60
24673419,2024,11
24673419,2025,18
24673419,2026,1
24675620,2024,3
24675620,2025,1
24680993,2023,2
24680993,2024,11
24686909,2025,1
24701669,2024,1
24702409,2022,4
24702409,2023,5
24702409,2024,1
24702409,2025,6
24702409,2026,1
24710862,2021,3
24710862,2022,3
24710862,2023,3
24710862,2024,3
24710862,2025,1
24711059,2021,1
24711059,2025,4
24713179,2025,10
24719874,2023,1
24719874,2024,1
24719874,2025,1
24722062,2022,4
24722062,2023,3
24722062,2024,10
24722062,2025,7
24722062,2026,1
24722833,2025,3
24725645,2023,1
24725645,2024,1
24725645,2025,2
24726601,2025,2
24728785,2025,1
24730978,2023,11
24730978,2024,24
24730978,2025,25
24730978,2026,6
24734505,2025,5
24735413,2023,8
24735413,2024,10
24735413,2025,1
24735455,2025,2
24736877,2025,1
24737555,2023,2
24739818,2022,1
24740387,2023,1
24740969,2025,3
24740969,2026,2
24748178,2026,1
24750022,2023,1
24750022,2024,4
24750022,2025,2
24750022,2026,3
24752964,2023,4
24753821,2025,1
24756726,2024,2
24756726,2026,4
24756966,2021,7
24756966,2022,2
24756966,2023,4
24756966,2025,9
24756966,2026,1
24759600,2024,1
24759600,2025,1
24762972,2024,1
24764068,2023,4
24764068,2024,3
24765783,2021,1
24765783,2022,5
24765783,2023,1
24765783,2024,9
24765783,2025,7
24765783,2026,1
24766371,2022,2
24766371,2023,2
24766371,2024,1
24768248,2024,8
24768314,2023,1
24768314,2025,1
24769457,2023,3
24769717,2025,1
24771532,2024,3
24778023,2023,2
24778612,2024,1
24778612,2025,2
24782814,2023,5
24782814,2024,2
24783143,2022,1
24783143,2023,2
24783143,2025,1
24783143,2026,2
24784742,2024,1
24788524,2022,1
24788524,2024,2
24792850,2024,1
24793248,2024,2
24802645,2021,4
24802645,2023,1
24802645,2024,1
24807194,2025,2
24810396,2025,3
24810875,2021,3
24810875,2022,18
24810875,2023,8
24810875,2024,9
24810875,2025,13
24810875,2026,2
24811884,2023,9
24811884,2024,1
24811884,2025,2
24812961,2022,1
24813575,2021,1
24813575,2022,13
24813575,2023,14
24813575,2024,8
24813575,2025,21
24813575,2026,3
24816923,2025,1
24816958,2022,1
24816958,2023,4
24816958,2024,4
24816958,2025,5
24816958,2026,15
24817275,2023,1
24822191,2023,3
24822191,2024,4
24822191,2025,1
24822191,2026,1
24822537,2023,9
24822537,2024,1
24822537,2025,1
24822834,2021,1
24822834,2022,1
24823802,2023,2
24823802,2024,1
24826243,2024,4
24827086,2020,1
24830810,2022,2
24830810,2023,7
24830810,2024,2
24830810,2025,4
24835984,2025,1
24841637,2024,9
24841637,2025,7
24841910,2022,3
24841910,2023,2
24841910,2024,4
24848275,2024,1
24848275,2025,6
24851422,2022,1
24851422,2024,2
24851658,2021,2
24851658,2022,4
24851658,2023,15
24851658,2024,1
24851658,2025,1
24851658,2026,1
24856405,2020,12
24856405,2021,48
24856405,2022,22
24856405,2023,8
24856405,2024,17
24856405,2025,11
24856405,2026,2
24860278,2023,1
24861435,2023,4
24861435,2024,3
24861435,2025,5
24861435,2026,1
24862494,2025,1
24864756,2022,3
24864756,2023,1
24864756,2024,2
24866317,2024,1
24866595,2024,1
24871743,2022,2
24871743,2023,4
24880771,2023,2
24882907,2022,2
24885974,2022,3
24885974,2023,3
24885974,2024,2
24890608,2024,1
24890608,2025,11
24891596,2025,3
24891596,2026,1
24892362,2024,4
24896833,2023,2
24898303,2024,1
24898539,2023,1
24898539,2024,1
24898841,2023,1
24899233,2021,1
24899751,2023,2
24900169,2023,2
24900220,2022,2
24902055,2025,1
24902889,2025,1
24905417,2022,1
24906839,2024,10
24906839,2025,14
24907837,2024,1
24907837,2025,1
24907898,2024,1
24907898,2025,1
24911844,2023,1
24911844,2024,4
24911844,2025,2
24912335,2023,5
24912963,2024,12
24912963,2025,2
24916189,2022,1
24916189,2023,16
24916189,2024,13
24916189,2025,23
24916189,2026,3
24916309,2024,1
24917765,2024,2
24917765,2025,3
24917857,2023,2
24918612,2025,1
24919625,2021,1
24922092,2024,3
24922836,2021,1
24922836,2022,9
24922836,2023,1
24922836,2024,3
24922836,2025,4
24923702,2024,1
24929939,2023,1
24929987,2020,1
24933068,2022,1
24933068,2023,1
24933068,2024,3
24934077,2023,1
24934077,2024,2
24934077,2025,1
24935700,2021,1
24935700,2022,2
24936046,2023,4
24936046,2025,3
24937101,2023,1
24937971,2025,7
24945706,2022,8
24945706,2023,3
24945706,2024,9
24945706,2025,9
24945706,2026,1
24947524,2024,2
24949613,2022,3
24955260,2024,2
24955524,2023,3
24955579,2023,1
24955579,2025,2
24957787,2025,1
24961745,2025,1
24962977,2023,3
24962977,2024,2
24962977,2025,1
24963746,2022,2
24963746,2024,1
24965708,2023,5
24965708,2024,2
24970707,2024,1
24979136,2023,16
24979136,2024,12
24979136,2025,6
24979136,2026,6
24980543,2023,3
24980543,2025,5
24981208,2023,1
24981992,2024,1
24982983,2024,1
24982983,2025,1
24984773,2023,3
24984773,2024,2
24984773,2025,3
24984773,2026,1
24984792,2023,1
24984792,2024,2
24985801,2022,1
24989358,2022,2
24989358,2023,4
24989358,2025,1
24990117,2023,1
24995483,2024,5
24995483,2025,3
24995483,2026,1
25000411,2021,1
25002594,2021,1
25003343,2023,5
25003343,2024,1
25003685,2025,1
25005313,2023,1
25005313,2024,4
25005313,2025,2
25005313,2026,1
25008372,2022,2
25008372,2023,3
25009849,2023,6
25009849,2024,6
25009849,2025,6
25009849,2026,1
25010002,2025,1
25010442,2024,17
25010442,2025,1
25014664,2023,1
25014859,2023,2
25014859,2024,1
25014859,2026,1
25017264,2021,1
25017264,2022,1
25017270,2023,1
25017270,2024,1
25017275,2021,1
25020673,2023,1
25020673,2025,1
25057977,2022,1
25057977,2023,4
25057977,2024,2
25058036,2025,11
25059633,2025,1
25099037,2017,1
25103325,2023,2
25103325,2025,1
25114943,2024,1
25130838,2023,1
25147832,2023,1
25156016,2017,1
25158047,2025,14
25161171,2023,6
25172227,2025,2
25179503,2022,1
25179503,2023,1
25181511,2025,1
25181522,2020,14
25181522,2021,25
25181522,2022,50
25181522,2023,55
25181522,2024,72
25181522,2025,72
25181522,2026,22
25181721,2022,1
25181721,2023,1
25181721,2024,1
25381104,2025,3
25705246,2024,2
25706261,2020,1
25706261,2021,8
25706261,2022,36
25706261,2023,22
25706261,2024,50
25706261,2025,46
25706261,2026,6
25706756,2024,2
25707144,2023,1
25707144,2024,1
25917250,2022,1
25917250,2023,1
25917250,2024,1
26125252,2020,1
26125252,2021,5
26125252,2022,28
26125252,2023,3
26125252,2024,3
26125252,2025,5
26175227,2023,1
26175227,2024,1
26262852,2023,8
26262852,2024,2
26262852,2025,11
26328933,2023,5
26328933,2024,1
26408341,2022,3
26408341,2023,6
26408341,2024,1
26410494,2025,1
26412606,2021,1
26412606,2022,4
26413137,2022,3
26413137,2023,3
26413137,2024,2
26413137,2025,2
26413198,2024,4
26413595,2024,1
26414301,2024,1
26416218,2023,1
26416802,2022,1
26416802,2023,1
26416802,2024,2
26418883,2023,4
26418883,2024,16
26418883,2025,6
26418883,2026,3
26419452,2021,1
26419452,2022,2
26419452,2023,4
26419452,2024,1
26419452,2025,1
26419554,2023,2
26419931,2025,2
26420149,2024,1
26420653,2022,1
26422383,2025,10
26422383,2026,4
26422563,2022,1
26422563,2023,10
26422563,2024,1
26422563,2025,1
26422563,2026,4
26424834,2024,1
26424897,2020,1
26425038,2023,1
26425038,2025,2
26425038,2026,3
26425166,2023,2
26431826,2022,2
26431826,2023,3
26431826,2024,2
26432552,2024,1
26432987,2024,1
26432987,2025,1
26434896,2023,2
26434896,2024,6
26434896,2025,8
26434896,2026,5
26436682,2025,6
26438022,2023,1
26438720,2023,2
26438720,2024,1
26438720,2025,2
26440111,2024,7
26440111,2025,2
26440153,2024,3
26440798,2023,2
26440798,2024,1
26440798,2025,1
26440798,2026,1
26440989,2024,2
26441034,2023,1
26442476,2023,3
26442476,2024,2
26442476,2025,10
26442476,2026,1
26444507,2022,2
26444507,2023,1
26444507,2024,1
26444507,2025,2
26444780,2026,4
26445542,2020,1
26445542,2021,1
26445542,2022,1
26445542,2024,5
26445542,2025,5
26446939,2025,4
26449100,2022,1
26449250,2023,2
26449250,2024,2
26449250,2025,4
26449250,2026,1
26449443,2023,5
26449443,2024,5
26449443,2025,1
26449636,2025,1
26449807,2023,1
26450231,2024,4
26450231,2025,1
26451607,2025,1
26452730,2021,1
26452730,2022,1
26452904,2022,3
26452904,2023,2
26452904,2024,2
26452904,2025,1
26452904,2026,1
26454244,2022,2
26454244,2023,1
26454244,2025,3
26455394,2024,1
26456369,2024,38
26456369,2025,22
26456850,2023,3
26456850,2024,17
26456850,2025,3
26456850,2026,1
26457332,2024,1
26457526,2023,4
26457526,2024,12
26457526,2025,11
26458174,2023,2
26458645,2023,7
26458645,2024,7
26458645,2025,1
26458645,2026,3
26459067,2025,1
26461091,2023,2
26461091,2025,1
26461354,2024,1
26462138,2023,1
26462684,2023,2
26463951,2023,3
26463951,2024,1
26463951,2025,6
26464292,2022,2
26464292,2023,6
26464292,2024,16
26464292,2025,11
26464292,2026,14
26466936,2024,1
26466936,2025,17
26466936,2026,3
26466969,2023,1
26466969,2024,2
26467412,2022,2
26467412,2023,5
26467412,2024,8
26467449,2023,1
26467449,2024,2
26467449,2025,6
26467449,2026,2
26467461,2022,4
26469494,2024,4
26469854,2025,1
26470239,2024,1
26470402,2022,1
26470402,2023,2
26470402,2025,1
26472072,2026,3
26472306,2020,2
26472306,2022,5
26472306,2024,8
26472306,2025,3
26474026,2023,2
26474026,2024,2
26474026,2025,3
26474073,2023,1
26474073,2024,2
26474073,2025,3
26474073,2026,3
26474451,2023,3
26474646,2023,25
26474646,2024,5
26474646,2025,6
26474905,2022,1
26474905,2023,7
26474905,2024,4
26474905,2025,3
26474905,2026,4
26475735,2024,2
26476428,2023,9
26477732,2025,2
26477758,2023,1
26477758,2024,1
26477758,2025,1
26479302,2024,1
26479763,2025,2
26480036,2022,2
26480036,2024,3
26482512,2022,2
26483905,2023,1
26483905,2024,1
26483905,2026,1
26484480,2023,1
26484761,2024,1
26484816,2023,3
26484816,2024,1
26484816,2025,1
26485033,2021,1
26485088,2022,1
26485088,2025,3
26486719,2021,1
26486719,2022,2
26486719,2023,4
26486719,2024,2
26486719,2025,2
26486719,2026,1
26486846,2025,2
26487095,2021,2
26487108,2023,2
26487108,2024,1
26487477,2023,1
26487552,2023,1
26487552,2024,8
26487552,2025,8
26487552,2026,1
26489063,2024,3
26491176,2023,1
26492190,2023,1
26492797,2025,3
26495505,2023,2
26495505,2024,1
26495657,2023,7
26495657,2024,12
26495657,2025,11
26495657,2026,7
26495887,2024,1
26495923,2023,2
26495923,2025,1
26498161,2021,5
26498161,2023,8
26498161,2024,25
26498161,2025,45
26498161,2026,8
26499011,2023,2
26499201,2024,2
26499201,2025,2
26499713,2020,1
26499713,2021,3
26500475,2023,1
26500475,2024,5
26500475,2025,13
26500475,2026,7
26501412,2024,1
26502757,2021,1
26502928,2024,1
26503731,2023,1
26504528,2023,2
26504528,2024,3
26504528,2025,3
26505890,2023,7
26505975,2022,4
26505975,2023,6
26505975,2024,2
26508713,2023,1
26511176,2022,3
26511176,2023,4
26511176,2024,1
26511573,2022,1
26511573,2024,1
26512517,2025,1
26515443,2023,1
26519320,2023,1
26521248,2023,1
26521248,2024,3
26521248,2025,1
26523047,2024,1
26523047,2025,1
26523121,2022,1
26527031,2020,1
26527031,2021,22
26527031,2022,18
26527031,2023,29
26527031,2024,11
26527031,2025,32
26527031,2026,14
26527137,2024,1
26528032,2023,7
26528032,2024,4
26528032,2025,3
26529521,2024,1
26530669,2023,1
26530939,2024,1
26531134,2023,1
26531134,2024,1
26531134,2025,3
26531134,2026,1
26531574,2025,1
26536477,2021,2
26536477,2023,2
26536477,2026,1
26537776,2022,5
26537776,2023,1
26537776,2025,1
26538033,2020,1
26538033,2022,56
26538033,2023,33
26538033,2024,33
26538033,2025,34
26538033,2026,5
26538759,2023,2
26538760,2023,2
26539593,2023,4
26539695,2024,3
26541010,2023,1
26541010,2024,9
26541010,2025,12
26541010,2026,8
26542488,2025,4
26542595,2023,1
26543337,2023,2
26543337,2024,2
26547280,2024,2
26547642,2023,1
26547642,2024,2
26548255,2023,1
26548255,2024,6
26548255,2025,5
26551285,2024,6
26551408,2024,4
26551408,2025,1
26551807,2023,2
26551807,2024,4
26554050,2023,6
26554050,2024,4
26554704,2023,1
26554704,2024,5
26554704,2026,1
26555406,2024,4
26555406,2025,13
26555406,2026,3
26561413,2024,1
26561941,2023,6
26561941,2024,5
26561941,2025,1
26562074,2020,1
26562074,2021,22
26562074,2022,43
26562074,2023,19
26564752,2021,41
26564752,2023,1
26565674,2023,3
26566466,2022,1
26566466,2023,2
26566466,2024,6
26566466,2025,1
26566466,2026,1
26567899,2023,1
26568049,2023,1
26568870,2022,5
26568870,2023,10
26568870,2024,4
26568870,2025,3
26569868,2022,1
26569868,2023,1
26569868,2024,1
26570452,2023,6
26570452,2024,6
26571222,2023,1
26573600,2023,2
26574327,2023,3
26574327,2024,3
26574327,2025,2
26574327,2026,1
26582418,2023,2
26582418,2025,1
26582418,2026,1
26583044,2021,1
26584187,2023,1
26586934,2024,3
26586934,2025,3
26587120,2025,2
26588034,2023,1
26588034,2024,3
26588566,2022,2
26590485,2023,2
26590769,2025,1
26592116,2023,5
26592741,2023,6
26592741,2024,10
26593744,2024,16
26593744,2025,5
26593744,2026,1
26595482,2023,2
26595482,2024,3
26595482,2025,1
26596071,2024,1
26596398,2023,1
26596398,2024,3
26596398,2025,2
26597187,2022,2
26597187,2023,2
26597187,2024,1
26597368,2026,3
26600213,2021,2
26600213,2022,4
26600213,2023,19
26600213,2024,5
26600213,2025,7
26603128,2022,1
26603128,2023,4
26603128,2024,1
26604595,2023,2
26604595,2024,1
26606791,2021,2
26608626,2023,1
26609047,2023,1
26609047,2024,4
26609967,2024,4
26609967,2025,7
26609967,2026,1
26611613,2022,1
26612397,2022,5
26612397,2023,17
26612397,2024,11
26612397,2025,2
26612887,2024,1
26613439,2023,1
26615042,2023,6
26615042,2024,7
26615042,2025,4
26615515,2023,3
26615515,2024,202
26615515,2025,326
26615515,2026,206
26615635,2023,1
26615635,2025,1
26617981,2022,3
26617981,2023,6
26617981,2024,2
26617981,2025,1
26618921,2021,1
26618921,2022,2
26618921,2023,1
26618921,2024,2
26618921,2025,3
26618921,2026,3
26621059,2023,1
26623554,2024,2
26623775,2022,2
26624071,2023,7
26624071,2024,4
26624071,2025,4
26624497,2022,4
26624497,2023,1
26624497,2024,2
26624497,2025,3
26624560,2022,2
26624560,2023,24
26624560,2024,2
26624760,2022,1
26624760,2023,2
26624760,2024,1
26624760,2025,1
26631710,2023,1
26634190,2021,1
26634690,2023,2
26634690,2024,1
26635297,2021,1
26635297,2023,1
26637734,2023,2
26643834,2025,5
26645314,2022,1
26645314,2024,1
26645314,2025,9
26645755,2022,1
26645755,2023,14
26645755,2024,6
26645755,2025,6
26645755,2026,3
26648106,2024,103
26648106,2025,64
26648498,2023,6
26648498,2024,1
26648793,2020,1
26648793,2021,2
26648793,2022,6
26648793,2023,5
26650075,2023,1
26650075,2024,1
26650770,2023,1
26650770,2024,2
26651133,2024,3
26652748,2023,4
26656302,2024,1
26657396,2024,2
26662308,2023,2
26662308,2024,1
26662308,2025,3
26663778,2024,1
26667211,2023,4
26667211,2024,3
26667211,2025,5
26669398,2022,2
26669398,2023,1
26669426,2024,1
26669426,2025,1
26669859,2022,1
26669859,2024,1
26670328,2025,1
26670424,2025,1
26670675,2023,1
26670675,2024,1
26671025,2022,3
26671025,2023,5
26671025,2024,1
26671025,2025,1
26671054,2023,1
26671577,2024,2
26671722,2024,2
26673789,2023,2
26674848,2022,1
26674848,2024,1
26675192,2023,1
26676607,2022,3
26676607,2023,1
26676607,2024,2
26676607,2025,1
26677107,2025,1
26679303,2023,25
26679303,2024,28
26679303,2025,2
26679677,2021,2
26679677,2024,1
26682211,2022,1
26682802,2025,1
26682802,2026,3
26687577,2023,25
26687577,2024,17
26687577,2025,52
26687577,2026,5
26689002,2022,10
26689002,2023,39
26689002,2024,12
26689002,2025,4
26690881,2023,1
26693776,2025,1
26694202,2022,1
26694202,2023,7
26694202,2024,1
26695797,2023,4
26695797,2024,7
26695797,2025,1
26698848,2021,1
26699140,2022,5
26699140,2023,7
26699140,2025,1
26701134,2023,1
26701243,2023,28
26701272,2024,1
26701467,2025,2
26703164,2024,1
26703164,2025,1
26703813,2023,6
26703813,2024,1
26704453,2023,3
26704453,2024,1
26706089,2024,1
26706089,2025,1
26706560,2023,2
26706560,2024,4
26708397,2024,70
26708397,2025,95
26708397,2026,25
26710434,2024,1
26710434,2025,1
26713790,2023,1
26713790,2024,3
26713790,2025,5
26714333,2022,1
26714333,2023,2
26714333,2024,2
26714333,2025,1
26718318,2023,2
26718318,2024,2
26718756,2021,1
26721334,2022,1
26721812,2024,1
26721812,2025,6
26723117,2023,4
26723117,2025,1
26724449,2023,4
26724449,2024,1
26725587,2021,1
26726067,2023,1
26726067,2024,2
26726202,2023,2
26726202,2024,2
26726789,2023,8
26726789,2024,16
26726789,2025,12
26726789,2026,1
26729682,2024,1
26729682,2025,2
26730428,2023,1
26730428,2024,1
26730978,2024,2
26734323,2024,2
26734346,2022,17
26734346,2023,8
26734346,2024,13
26734346,2025,9
26736740,2022,14
26736740,2023,1
26736740,2024,5
26736740,2025,3
26736740,2026,1
26738249,2024,3
26745958,2024,2
26745958,2025,1
26750058,2026,4
26750544,2022,4
26750544,2023,4
26750544,2024,1
26750544,2025,2
26750891,2024,6
26750891,2025,1
26750893,2024,2
26752128,2023,1
26752128,2024,1
26753092,2023,10
26753092,2024,1
26757139,2023,3
26757139,2024,3
26757139,2025,4
26757139,2026,5
26762253,2023,1
26763114,2023,1
26763114,2024,1
26763114,2025,1
26764080,2026,2
26766153,2022,3
26766153,2023,21
26766153,2024,12
26766153,2025,2
26766734,2023,1
26767785,2022,1
26767785,2024,3
26768138,2023,1
26768138,2024,1
26768138,2025,2
26768456,2022,2
26768456,2023,4
26771828,2023,22
26771828,2024,6
26771941,2024,1
26774980,2025,6
26774980,2026,1
26776132,2025,4
26778686,2022,2
26779180,2023,3
26781308,2022,1
26781308,2024,1
26782589,2024,2
26784620,2023,1
26784620,2024,1
26784783,2024,1
26784783,2025,7
26787111,2022,1
26787734,2023,1
26787734,2024,3
26792055,2023,2
26792055,2024,2
26792055,2025,4
26796850,2024,5
26797402,2022,1
26800186,2023,7
26800186,2024,9
26800186,2025,12
26800186,2026,5
26800741,2023,5
26800741,2024,4
26800741,2025,8
26803295,2024,4
26803295,2025,6
26803949,2023,1
26803949,2024,1
26803949,2025,4
26805036,2024,1
26806920,2024,6
26807114,2023,1
26807114,2024,3
26807505,2025,2
26807679,2021,5
26807679,2022,9
26807679,2023,1
26807679,2024,1
26807679,2025,1
26809678,2025,3
26812875,2021,2
